sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location
802,2023-02-10 16:19:10.029000,2023-02-10 16:19:10.029000,24,20,3,50356,3.55,2,2023-02-11,2023-02-14,20
803,2023-02-10 16:55:10.227000,2023-02-10 16:55:10.227000,64,17,17,17469,3.71,2,2023-02-14,2023-02-13,25
804,2023-02-10 18:31:09.994000,2023-02-10 18:31:09.994000,9,10,3,78740,3.79,2,2023-02-15,2023-02-13,13
805,2023-02-10 18:34:09.674000,2023-02-10 18:34:09.674000,39,18,14,52437,3.03,3,2023-02-11,2023-02-16,12
806,2023-02-10 18:41:10.159000,2023-02-10 18:41:10.159000,45,1,18,81634,3.72,2,2023-02-12,2023-02-15,8
807,2023-02-13 08:25:10.057000,2023-02-13 08:25:10.057000,23,2,12,14749,2.19,1,2023-02-19,2023-02-16,2
808,2023-02-13 08:58:09.942000,2023-02-13 08:58:09.942000,34,4,3,9259,2.11,3,2023-02-15,2023-02-17,1
809,2023-02-13 09:21:10.103000,2023-02-13 09:21:10.103000,1,19,4,40142,2.06,1,2023-02-19,2023-02-16,3
810,2023-02-13 09:30:10.418000,2023-02-13 09:30:10.418000,8,13,16,39744,2.86,3,2023-02-13,2023-02-14,1
2770,2023-06-15 08:06:09.714000,2023-06-15 08:06:09.714000,156,1,16,59955,3.6,2,2023-06-18,2023-06-16,28
812,2023-02-13 10:10:10.466000,2023-02-13 10:10:10.466000,69,16,3,89918,3.93,1,2023-02-14,2023-02-17,21
813,2023-02-13 10:52:10.298000,2023-02-13 10:52:10.298000,59,12,9,21214,3.24,1,2023-02-17,2023-02-13,27
814,2023-02-13 11:52:09.900000,2023-02-13 11:52:09.900000,63,4,18,50098,3.99,2,2023-02-16,2023-02-19,10
815,2023-02-13 11:53:10.181000,2023-02-13 11:53:10.181000,22,1,10,2693,2.38,3,2023-02-15,2023-02-13,19
816,2023-02-13 12:22:10.079000,2023-02-13 12:22:10.079000,42,13,3,62446,3.28,2,2023-02-18,2023-02-17,22
817,2023-02-13 12:36:09.997000,2023-02-13 12:36:09.997000,28,14,12,53455,2.18,2,2023-02-17,2023-02-14,15
818,2023-02-13 13:33:09.784000,2023-02-13 13:33:09.784000,11,3,12,55005,2.74,2,2023-02-19,2023-02-15,10
819,2023-02-13 14:06:09.841000,2023-02-13 14:06:09.841000,69,20,7,50422,2.87,3,2023-02-17,2023-02-15,9
820,2023-02-13 14:17:10.055000,2023-02-13 14:17:10.055000,55,1,16,1699,3.33,1,2023-02-18,2023-02-16,23
821,2023-02-13 14:45:10.114000,2023-02-13 14:45:10.114000,30,17,9,64503,3.04,2,2023-02-17,2023-02-13,7
822,2023-02-13 14:47:10.297000,2023-02-13 14:47:10.297000,39,7,13,50273,2.9,3,2023-02-17,2023-02-17,13
823,2023-02-13 14:53:09.918000,2023-02-13 14:53:09.918000,20,5,8,34263,2.41,3,2023-02-14,2023-02-18,14
824,2023-02-13 14:54:09.820000,2023-02-13 14:54:09.820000,27,4,13,51678,3.39,3,2023-02-18,2023-02-16,15
825,2023-02-13 14:58:10.737000,2023-02-13 14:58:10.737000,27,18,4,88791,3.92,3,2023-02-15,2023-02-17,10
826,2023-02-13 15:14:10.109000,2023-02-13 15:14:10.109000,45,7,12,92136,3.71,2,2023-02-15,2023-02-13,18
827,2023-02-13 15:15:10.319000,2023-02-13 15:15:10.319000,56,14,20,98443,3.74,1,2023-02-18,2023-02-15,6
828,2023-02-13 15:52:09.992000,2023-02-13 15:52:09.992000,48,14,19,84482,2.37,2,2023-02-13,2023-02-17,19
829,2023-02-13 16:29:10.332000,2023-02-13 16:29:10.332000,66,14,17,17457,2.13,2,2023-02-14,2023-02-15,1
830,2023-02-13 17:24:09.823000,2023-02-13 17:24:09.823000,22,20,10,94861,2.13,2,2023-02-16,2023-02-14,23
831,2023-02-13 17:26:09.890000,2023-02-13 17:26:09.890000,64,10,1,90353,3.49,2,2023-02-19,2023-02-15,21
832,2023-02-13 17:38:10.106000,2023-02-13 17:38:10.106000,42,14,4,60398,3.01,3,2023-02-17,2023-02-16,12
833,2023-02-13 18:07:10.425000,2023-02-13 18:07:10.425000,4,11,2,82715,2.73,1,2023-02-14,2023-02-17,9
834,2023-02-14 08:03:10.360000,2023-02-14 08:03:10.360000,6,10,9,60614,2.94,3,2023-02-18,2023-02-18,21
308,2023-01-11 09:34:10.338000,2023-01-11 09:34:10.338000,33,11,2,63984,3.29,3,2023-01-14,2023-01-11,28
835,2023-02-14 09:54:09.666000,2023-02-14 09:54:09.666000,70,11,3,32075,3.04,3,2023-02-18,2023-02-19,16
837,2023-02-14 10:19:10.082000,2023-02-14 10:19:10.082000,15,6,6,5254,3.22,3,2023-02-19,2023-02-19,13
838,2023-02-14 10:50:10.427000,2023-02-14 10:50:10.427000,59,19,17,12240,3.42,2,2023-02-19,2023-02-17,17
839,2023-02-14 10:53:10.129000,2023-02-14 10:53:10.129000,57,10,17,76270,3.37,3,2023-02-20,2023-02-19,12
840,2023-02-14 12:08:10.297000,2023-02-14 12:08:10.297000,1,12,19,33241,3.99,2,2023-02-18,2023-02-14,13
841,2023-02-14 12:28:10.151000,2023-02-14 12:28:10.151000,4,8,17,57557,3.79,3,2023-02-15,2023-02-15,15
842,2023-02-14 12:31:10.099000,2023-02-14 12:31:10.099000,12,12,7,18191,2.69,3,2023-02-21,2023-02-15,23
843,2023-02-14 13:30:10.052000,2023-02-14 13:30:10.052000,2,17,13,36370,2.58,1,2023-02-18,2023-02-15,16
844,2023-02-14 13:59:09.836000,2023-02-14 13:59:09.836000,31,13,5,75415,3.24,1,2023-02-16,2023-02-20,1
845,2023-02-14 14:18:10.258000,2023-02-14 14:18:10.258000,27,16,1,51714,2.75,3,2023-02-18,2023-02-16,12
846,2023-02-14 14:19:09.952000,2023-02-14 14:19:09.952000,22,10,9,67440,3.4,1,2023-02-21,2023-02-15,15
847,2023-02-14 14:33:10.131000,2023-02-14 14:33:10.131000,53,19,18,35410,3.43,1,2023-02-18,2023-02-16,12
848,2023-02-14 15:10:10.585000,2023-02-14 15:10:10.585000,23,9,3,74393,2.58,3,2023-02-21,2023-02-19,7
849,2023-02-14 17:42:10.213000,2023-02-14 17:42:10.213000,10,7,2,49274,3.47,2,2023-02-19,2023-02-17,13
850,2023-02-14 17:58:10.433000,2023-02-14 17:58:10.433000,4,20,17,63923,3.01,1,2023-02-20,2023-02-18,21
851,2023-02-14 18:49:10.211000,2023-02-14 18:49:10.211000,50,10,10,4223,2.93,2,2023-02-15,2023-02-19,26
852,2023-02-15 08:00:13.016000,2023-02-15 08:00:13.016000,24,3,4,43386,3.95,3,2023-02-21,2023-02-20,17
853,2023-02-15 08:03:09.827000,2023-02-15 08:03:09.827000,21,9,11,9783,3.64,3,2023-02-21,2023-02-20,10
854,2023-02-15 08:38:10.121000,2023-02-15 08:38:10.121000,68,12,14,82523,3.29,2,2023-02-19,2023-02-19,21
855,2023-02-15 09:25:10.115000,2023-02-15 09:25:10.115000,44,17,10,9963,3.08,3,2023-02-19,2023-02-16,20
856,2023-02-15 10:19:10.379000,2023-02-15 10:19:10.379000,28,10,1,12863,3.84,2,2023-02-16,2023-02-15,20
857,2023-02-15 11:15:10.132000,2023-02-15 11:15:10.132000,1,12,8,19762,3.65,2,2023-02-19,2023-02-20,8
858,2023-02-15 11:25:10.489000,2023-02-15 11:25:10.489000,40,9,1,30806,2.21,1,2023-02-17,2023-02-19,11
859,2023-02-15 12:12:09.992000,2023-02-15 12:12:09.992000,5,15,12,84480,2.27,2,2023-02-19,2023-02-17,9
860,2023-02-15 12:31:10.150000,2023-02-15 12:31:10.150000,66,19,1,28847,2.3,1,2023-02-19,2023-02-20,15
861,2023-02-15 13:10:10.412000,2023-02-15 13:10:10.412000,1,11,10,78446,3.11,2,2023-02-17,2023-02-20,20
862,2023-02-15 13:47:09.994000,2023-02-15 13:47:09.994000,68,4,15,22757,2.02,3,2023-02-21,2023-02-16,4
863,2023-02-15 13:54:10.159000,2023-02-15 13:54:10.159000,1,9,10,43728,3.76,3,2023-02-19,2023-02-21,8
864,2023-02-15 14:08:09.685000,2023-02-15 14:08:09.685000,45,11,1,60377,2.61,1,2023-02-21,2023-02-18,2
865,2023-02-15 15:08:10.091000,2023-02-15 15:08:10.091000,11,9,19,26784,3.5,1,2023-02-22,2023-02-18,10
866,2023-02-15 15:39:10.204000,2023-02-15 15:39:10.204000,11,9,19,75616,2.61,1,2023-02-17,2023-02-17,4
867,2023-02-15 16:44:10.180000,2023-02-15 16:44:10.180000,69,8,15,33755,2.71,2,2023-02-21,2023-02-16,5
868,2023-02-15 16:52:10.077000,2023-02-15 16:52:10.077000,49,10,4,97376,3.03,1,2023-02-16,2023-02-20,3
869,2023-02-15 17:22:09.910000,2023-02-15 17:22:09.910000,52,11,8,50437,2.19,3,2023-02-19,2023-02-16,21
870,2023-02-15 18:24:09.967000,2023-02-15 18:24:09.967000,42,4,19,15958,3.39,1,2023-02-17,2023-02-16,2
871,2023-02-16 08:03:10.416000,2023-02-16 08:03:10.416000,9,16,7,57023,2.11,1,2023-02-21,2023-02-22,6
872,2023-02-16 08:33:10.262000,2023-02-16 08:33:10.262000,65,18,20,47412,3.01,3,2023-02-17,2023-02-19,7
873,2023-02-16 08:38:09.968000,2023-02-16 08:38:09.968000,37,9,12,90372,2.7,3,2023-02-21,2023-02-19,17
874,2023-02-16 09:01:10.238000,2023-02-16 09:01:10.238000,53,16,17,73142,2.63,2,2023-02-22,2023-02-20,25
875,2023-02-16 09:26:10,2023-02-16 09:26:10,9,12,17,63011,2.31,3,2023-02-20,2023-02-22,21
876,2023-02-16 10:57:10.047000,2023-02-16 10:57:10.047000,5,15,1,56053,2.68,1,2023-02-22,2023-02-19,2
877,2023-02-16 11:06:10.182000,2023-02-16 11:06:10.182000,12,2,3,36722,3.1,3,2023-02-18,2023-02-19,12
878,2023-02-16 11:33:09.935000,2023-02-16 11:33:09.935000,31,3,8,71424,2.56,1,2023-02-18,2023-02-19,2
879,2023-02-16 12:32:10.164000,2023-02-16 12:32:10.164000,38,3,20,9180,3,1,2023-02-19,2023-02-19,10
880,2023-02-16 13:08:10.111000,2023-02-16 13:08:10.111000,13,16,11,36645,3.75,2,2023-02-23,2023-02-21,21
881,2023-02-16 13:27:09.962000,2023-02-16 13:27:09.962000,66,20,1,39401,2.84,1,2023-02-22,2023-02-18,12
882,2023-02-16 13:30:10.293000,2023-02-16 13:30:10.293000,58,13,1,9100,2.24,1,2023-02-20,2023-02-18,21
883,2023-02-16 15:01:09.952000,2023-02-16 15:01:09.952000,62,15,11,67444,3.45,1,2023-02-17,2023-02-20,20
884,2023-02-16 15:11:09.928000,2023-02-16 15:11:09.928000,11,12,11,69014,2.93,2,2023-02-17,2023-02-18,23
885,2023-02-16 16:01:10.397000,2023-02-16 16:01:10.397000,16,6,7,49920,3.99,3,2023-02-18,2023-02-20,6
886,2023-02-16 16:57:10.404000,2023-02-16 16:57:10.404000,62,5,12,85123,2.38,2,2023-02-22,2023-02-21,15
887,2023-02-16 17:07:10.112000,2023-02-16 17:07:10.112000,68,11,10,25967,2.88,3,2023-02-16,2023-02-16,24
888,2023-02-16 17:15:10.107000,2023-02-16 17:15:10.107000,62,8,17,39084,2.57,3,2023-02-20,2023-02-19,13
889,2023-02-16 17:32:09.988000,2023-02-16 17:32:09.988000,8,19,2,88125,2.5,1,2023-02-18,2023-02-20,14
890,2023-02-16 18:08:09.895000,2023-02-16 18:08:09.895000,24,16,10,83606,3.8,1,2023-02-20,2023-02-17,25
891,2023-02-16 18:16:10.190000,2023-02-16 18:16:10.190000,68,18,4,60749,2.85,1,2023-02-17,2023-02-22,5
892,2023-02-16 18:45:10.105000,2023-02-16 18:45:10.105000,25,1,8,14675,2.78,1,2023-02-18,2023-02-21,18
893,2023-02-17 08:09:10.013000,2023-02-17 08:09:10.013000,65,5,6,51470,3,1,2023-02-21,2023-02-22,13
894,2023-02-17 08:11:09.811000,2023-02-17 08:11:09.811000,69,4,11,60359,3.04,2,2023-02-18,2023-02-21,18
895,2023-02-17 08:19:10.161000,2023-02-17 08:19:10.161000,1,5,12,75311,2.49,2,2023-02-23,2023-02-17,26
896,2023-02-17 08:20:09.876000,2023-02-17 08:20:09.876000,51,3,10,38640,3.74,3,2023-02-20,2023-02-23,22
897,2023-02-17 08:51:10.278000,2023-02-17 08:51:10.278000,64,1,1,51063,3.36,1,2023-02-22,2023-02-18,15
898,2023-02-17 09:12:09.910000,2023-02-17 09:12:09.910000,68,2,13,36956,3.05,1,2023-02-18,2023-02-22,24
899,2023-02-17 09:29:10.139000,2023-02-17 09:29:10.139000,71,2,18,68643,3.1,2,2023-02-23,2023-02-19,4
900,2023-02-17 10:01:10.459000,2023-02-17 10:01:10.459000,45,9,12,51185,2.73,3,2023-02-24,2023-02-23,28
901,2023-02-17 10:04:10.363000,2023-02-17 10:04:10.363000,21,2,10,30686,2.98,3,2023-02-23,2023-02-18,28
902,2023-02-17 10:33:10.296000,2023-02-17 10:33:10.296000,36,17,4,51649,3.43,2,2023-02-18,2023-02-23,4
903,2023-02-17 11:02:09.676000,2023-02-17 11:02:09.676000,56,17,19,22780,3.25,1,2023-02-22,2023-02-21,24
904,2023-02-17 11:03:09.967000,2023-02-17 11:03:09.967000,9,16,18,32755,3.13,3,2023-02-20,2023-02-20,11
905,2023-02-17 11:21:09.824000,2023-02-17 11:21:09.824000,25,18,13,71096,3.51,2,2023-02-20,2023-02-20,16
906,2023-02-17 12:49:10.076000,2023-02-17 12:49:10.076000,7,18,1,98769,3.02,3,2023-02-20,2023-02-23,3
907,2023-02-17 13:13:09.892000,2023-02-17 13:13:09.892000,24,5,17,18797,3.26,3,2023-02-20,2023-02-22,13
908,2023-02-17 14:56:10.254000,2023-02-17 14:56:10.254000,6,10,4,10613,3.45,2,2023-02-21,2023-02-21,20
909,2023-02-17 16:06:10.227000,2023-02-17 16:06:10.227000,16,1,10,77810,3.67,2,2023-02-20,2023-02-22,10
910,2023-02-17 16:24:10.569000,2023-02-17 16:24:10.569000,47,18,5,69338,2.27,2,2023-02-17,2023-02-23,22
911,2023-02-17 16:46:09.954000,2023-02-17 16:46:09.954000,11,18,14,65543,3.4,3,2023-02-22,2023-02-19,9
912,2023-02-17 16:53:10.219000,2023-02-17 16:53:10.219000,39,6,5,52834,3.57,1,2023-02-23,2023-02-19,4
913,2023-02-17 17:11:10.195000,2023-02-17 17:11:10.195000,68,11,17,88949,3.29,1,2023-02-20,2023-02-18,1
914,2023-02-17 17:14:10.139000,2023-02-17 17:14:10.139000,49,10,19,99379,2.84,3,2023-02-23,2023-02-23,21
915,2023-02-17 17:39:10.142000,2023-02-17 17:39:10.142000,74,15,7,91027,2.52,2,2023-02-19,2023-02-19,26
916,2023-02-17 17:55:10.011000,2023-02-17 17:55:10.011000,14,6,6,58093,2.54,3,2023-02-23,2023-02-20,29
917,2023-02-17 18:08:09.955000,2023-02-17 18:08:09.955000,51,19,11,32854,2.96,3,2023-02-24,2023-02-17,10
918,2023-02-17 18:22:09.751000,2023-02-17 18:22:09.751000,58,19,4,39031,3.9,3,2023-02-22,2023-02-20,7
919,2023-02-17 18:34:10.223000,2023-02-17 18:34:10.223000,42,20,18,94548,2.08,3,2023-02-24,2023-02-18,13
920,2023-02-17 18:46:09.818000,2023-02-17 18:46:09.818000,7,13,13,69960,2.04,2,2023-02-21,2023-02-22,2
921,2023-02-17 18:51:09.810000,2023-02-17 18:51:09.810000,59,16,19,24638,3.84,3,2023-02-22,2023-02-21,14
922,2023-02-20 08:31:10.334000,2023-02-20 08:31:10.334000,12,20,7,43539,3.44,3,2023-02-24,2023-02-24,1
923,2023-02-20 09:21:10.110000,2023-02-20 09:21:10.110000,13,7,11,2288,3.92,1,2023-02-24,2023-02-26,30
924,2023-02-20 09:26:10.085000,2023-02-20 09:26:10.085000,31,10,5,66093,2.02,2,2023-02-23,2023-02-25,5
925,2023-02-20 09:43:10.384000,2023-02-20 09:43:10.384000,10,5,17,21380,2.72,3,2023-02-21,2023-02-22,23
926,2023-02-20 11:42:10.215000,2023-02-20 11:42:10.215000,9,2,5,31099,2.47,2,2023-02-20,2023-02-25,4
927,2023-02-20 11:52:09.880000,2023-02-20 11:52:09.880000,47,13,18,69042,2.94,3,2023-02-22,2023-02-20,25
928,2023-02-20 11:57:10.102000,2023-02-20 11:57:10.102000,67,7,10,45274,2.23,1,2023-02-21,2023-02-25,14
929,2023-02-20 11:58:09.953000,2023-02-20 11:58:09.953000,53,17,9,82094,2.23,2,2023-02-21,2023-02-23,7
930,2023-02-20 12:02:10.186000,2023-02-20 12:02:10.186000,51,5,14,32020,2.94,3,2023-02-21,2023-02-23,8
931,2023-02-20 12:11:10.464000,2023-02-20 12:11:10.464000,37,13,8,88843,3.23,2,2023-02-27,2023-02-25,18
932,2023-02-20 12:15:10.510000,2023-02-20 12:15:10.510000,53,2,12,63135,2.6,3,2023-02-26,2023-02-21,28
933,2023-02-20 12:37:10.434000,2023-02-20 12:37:10.434000,58,16,1,84597,2.67,1,2023-02-21,2023-02-26,10
2771,2023-06-15 08:10:10.017000,2023-06-15 08:10:10.017000,98,5,13,80844,3.89,1,2023-06-16,2023-06-21,10
935,2023-02-20 13:10:10.169000,2023-02-20 13:10:10.169000,27,6,12,92692,2.94,3,2023-02-25,2023-02-21,14
936,2023-02-20 13:25:10.474000,2023-02-20 13:25:10.474000,24,1,6,73253,2.4,2,2023-02-24,2023-02-20,30
937,2023-02-20 13:54:10.134000,2023-02-20 13:54:10.134000,50,9,9,95371,2.53,3,2023-02-24,2023-02-23,14
938,2023-02-20 14:05:10.215000,2023-02-20 14:05:10.215000,4,2,20,87539,2.69,2,2023-02-24,2023-02-25,17
939,2023-02-20 14:47:10.381000,2023-02-20 14:47:10.381000,22,8,11,46433,3.37,2,2023-02-23,2023-02-25,24
940,2023-02-20 15:26:09.931000,2023-02-20 15:26:09.931000,51,12,18,2803,3.33,2,2023-02-26,2023-02-24,4
941,2023-02-20 15:36:09.790000,2023-02-20 15:36:09.790000,49,1,10,63352,2.28,2,2023-02-22,2023-02-24,24
942,2023-02-20 15:45:10.605000,2023-02-20 15:45:10.605000,10,15,16,71184,2.89,3,2023-02-21,2023-02-25,25
943,2023-02-20 16:07:10.336000,2023-02-20 16:07:10.336000,20,17,10,90048,3.41,1,2023-02-20,2023-02-24,5
944,2023-02-20 16:22:09.810000,2023-02-20 16:22:09.810000,72,1,3,29085,3.46,2,2023-02-22,2023-02-20,21
945,2023-02-20 16:56:10.119000,2023-02-20 16:56:10.119000,37,16,13,89397,2.05,2,2023-02-27,2023-02-24,25
946,2023-02-20 17:32:09.949000,2023-02-20 17:32:09.949000,55,19,6,55937,3.72,3,2023-02-21,2023-02-23,26
947,2023-02-20 17:37:10.071000,2023-02-20 17:37:10.071000,57,12,17,34258,2.63,3,2023-02-24,2023-02-22,17
490,2023-01-23 13:38:10.390000,2023-01-23 13:38:10.390000,32,12,17,47511,3.99,2,2023-01-27,2023-01-23,19
949,2023-02-21 08:08:10.124000,2023-02-21 08:08:10.124000,1,3,12,48390,2.49,3,2023-02-25,2023-02-27,9
950,2023-02-21 08:16:10.142000,2023-02-21 08:16:10.142000,73,18,10,22096,2.12,1,2023-02-25,2023-02-24,3
951,2023-02-21 08:44:09.965000,2023-02-21 08:44:09.965000,63,17,5,19533,2.05,1,2023-02-22,2023-02-27,30
952,2023-02-21 09:07:10.164000,2023-02-21 09:07:10.164000,42,4,15,49408,3.93,1,2023-02-27,2023-02-27,22
953,2023-02-21 10:32:10.029000,2023-02-21 10:32:10.029000,44,13,8,95061,3.22,3,2023-02-25,2023-02-25,26
954,2023-02-21 10:40:10.423000,2023-02-21 10:40:10.423000,73,4,8,5180,2.03,3,2023-02-22,2023-02-26,17
955,2023-02-21 10:49:09.820000,2023-02-21 10:49:09.820000,53,10,14,13270,3.51,2,2023-02-24,2023-02-22,11
956,2023-02-21 11:58:09.793000,2023-02-21 11:58:09.793000,43,2,13,24612,2.76,2,2023-02-28,2023-02-23,6
957,2023-02-21 12:17:09.989000,2023-02-21 12:17:09.989000,65,3,15,1828,2.28,2,2023-02-26,2023-02-24,5
958,2023-02-21 13:01:10.625000,2023-02-21 13:01:10.625000,70,1,4,3394,2.45,1,2023-02-22,2023-02-24,23
959,2023-02-21 13:08:10.383000,2023-02-21 13:08:10.383000,47,3,8,88252,2.54,3,2023-02-23,2023-02-23,2
960,2023-02-21 14:02:10.072000,2023-02-21 14:02:10.072000,18,16,1,61941,2.67,3,2023-02-23,2023-02-23,8
961,2023-02-21 14:06:10.381000,2023-02-21 14:06:10.381000,1,18,12,41499,3.66,3,2023-02-23,2023-02-26,27
962,2023-02-21 15:04:10.045000,2023-02-21 15:04:10.045000,11,4,20,24340,2.71,2,2023-02-28,2023-02-23,11
963,2023-02-21 15:11:10.960000,2023-02-21 15:11:10.960000,5,2,13,65596,3.84,3,2023-02-26,2023-02-22,9
964,2023-02-21 15:14:09.889000,2023-02-21 15:14:09.889000,54,20,18,60936,3.41,2,2023-02-28,2023-02-27,10
965,2023-02-21 15:28:10.680000,2023-02-21 15:28:10.680000,11,2,14,81157,3.51,2,2023-02-28,2023-02-22,10
966,2023-02-21 15:39:09.839000,2023-02-21 15:39:09.839000,47,1,15,95490,3.71,1,2023-02-26,2023-02-22,24
967,2023-02-21 15:45:10.440000,2023-02-21 15:45:10.440000,4,5,4,93914,2.99,1,2023-02-23,2023-02-23,1
968,2023-02-21 15:47:09.902000,2023-02-21 15:47:09.902000,21,9,10,37996,2.49,3,2023-02-22,2023-02-21,17
969,2023-02-21 16:31:10.302000,2023-02-21 16:31:10.302000,27,19,11,56624,3.62,3,2023-02-23,2023-02-26,27
970,2023-02-21 17:02:10.083000,2023-02-21 17:02:10.083000,65,9,4,66871,2.53,2,2023-02-26,2023-02-26,21
971,2023-02-21 17:44:10.148000,2023-02-21 17:44:10.148000,13,4,14,59171,3.46,1,2023-02-22,2023-02-23,28
972,2023-02-22 08:46:10.185000,2023-02-22 08:46:10.185000,15,7,19,11785,3.89,1,2023-02-24,2023-02-23,16
973,2023-02-22 09:17:09.874000,2023-02-22 09:17:09.874000,4,4,15,30006,3.33,1,2023-02-23,2023-02-25,20
974,2023-02-22 09:26:10.126000,2023-02-22 09:26:10.126000,49,9,15,90374,2.61,1,2023-02-24,2023-02-22,23
975,2023-02-22 09:38:10.107000,2023-02-22 09:38:10.107000,37,4,12,45297,3.97,1,2023-02-28,2023-02-22,7
976,2023-02-22 10:03:10.164000,2023-02-22 10:03:10.164000,59,20,14,60328,3.17,2,2023-02-25,2023-02-28,26
977,2023-02-22 10:16:09.995000,2023-02-22 10:16:09.995000,69,10,12,6544,2.61,1,2023-02-22,2023-02-23,1
978,2023-02-22 10:43:09.932000,2023-02-22 10:43:09.932000,66,14,2,54537,3.79,1,2023-02-25,2023-02-23,16
979,2023-02-22 12:08:09.957000,2023-02-22 12:08:09.957000,42,19,19,89166,3.14,2,2023-02-25,2023-02-25,11
980,2023-02-22 12:14:09.847000,2023-02-22 12:14:09.847000,14,20,14,3641,2.26,3,2023-02-28,2023-02-25,20
799,2023-02-10 14:55:09.863000,2023-02-10 14:55:09.863000,22,3,19,95893,2.15,2,2023-02-14,2023-02-11,19
981,2023-02-22 15:08:09.984000,2023-02-22 15:08:09.984000,48,14,14,77395,3.73,1,2023-02-23,2023-02-26,17
982,2023-02-22 16:57:10.461000,2023-02-22 16:57:10.461000,74,10,20,38020,3.1,3,2023-03-01,2023-02-25,30
983,2023-02-22 17:52:10.484000,2023-02-22 17:52:10.484000,23,3,2,68204,2.39,1,2023-02-28,2023-02-25,26
984,2023-02-22 18:03:10.132000,2023-02-22 18:03:10.132000,75,17,7,12939,2.06,3,2023-02-24,2023-02-28,12
985,2023-02-23 08:36:10.262000,2023-02-23 08:36:10.262000,64,10,6,6406,2.18,2,2023-02-24,2023-02-28,4
986,2023-02-23 09:02:10.041000,2023-02-23 09:02:10.041000,7,11,11,48298,3.73,3,2023-02-24,2023-02-25,16
987,2023-02-23 10:24:10.024000,2023-02-23 10:24:10.024000,61,20,17,67955,3.23,3,2023-02-23,2023-02-26,9
988,2023-02-23 10:37:10.469000,2023-02-23 10:37:10.469000,5,17,20,60675,3.15,2,2023-02-25,2023-02-26,23
989,2023-02-23 10:50:09.925000,2023-02-23 10:50:09.925000,58,15,11,15414,2.14,1,2023-02-24,2023-02-27,6
990,2023-02-23 11:53:10.048000,2023-02-23 11:53:10.048000,36,7,15,75918,2.52,1,2023-02-23,2023-02-28,29
991,2023-02-23 12:06:10.493000,2023-02-23 12:06:10.493000,31,5,13,60999,2.91,1,2023-02-28,2023-02-26,16
992,2023-02-23 12:39:10.246000,2023-02-23 12:39:10.246000,68,2,18,88188,2.44,2,2023-03-01,2023-02-24,26
993,2023-02-23 13:28:10.606000,2023-02-23 13:28:10.606000,44,3,7,3838,2.13,2,2023-02-25,2023-02-26,1
994,2023-02-23 13:38:10.154000,2023-02-23 13:38:10.154000,59,9,12,10286,2.61,2,2023-02-28,2023-02-27,26
995,2023-02-23 13:41:09.780000,2023-02-23 13:41:09.780000,6,4,19,65019,2.78,2,2023-02-28,2023-02-26,4
996,2023-02-23 14:54:09.885000,2023-02-23 14:54:09.885000,2,5,18,35251,3.07,2,2023-03-01,2023-02-23,4
997,2023-02-23 15:31:09.822000,2023-02-23 15:31:09.822000,43,6,6,35836,3.87,1,2023-02-25,2023-02-27,20
998,2023-02-23 16:35:09.876000,2023-02-23 16:35:09.876000,52,9,15,32897,3.85,1,2023-02-27,2023-02-25,9
999,2023-02-23 17:01:10.301000,2023-02-23 17:01:10.301000,7,13,13,55314,3.22,2,2023-02-27,2023-02-27,25
1000,2023-02-23 17:03:09.945000,2023-02-23 17:03:09.945000,32,11,8,12776,3.96,3,2023-02-25,2023-02-24,3
1001,2023-02-23 18:30:10.345000,2023-02-23 18:30:10.345000,20,4,13,86546,3.79,2,2023-02-26,2023-02-24,29
1002,2023-02-23 18:31:09.870000,2023-02-23 18:31:09.870000,55,17,20,67700,2.72,3,2023-02-25,2023-02-27,28
1003,2023-02-23 18:32:09.982000,2023-02-23 18:32:09.982000,37,11,12,75422,3.17,2,2023-02-25,2023-02-26,23
1004,2023-02-23 18:55:10.163000,2023-02-23 18:55:10.163000,42,17,11,73527,2.55,2,2023-02-25,2023-02-26,15
1005,2023-02-24 09:12:10.318000,2023-02-24 09:12:10.318000,62,5,10,91139,2.13,3,2023-02-28,2023-02-26,29
1006,2023-02-24 09:33:10.359000,2023-02-24 09:33:10.359000,55,1,12,90993,3.87,3,2023-02-27,2023-03-01,24
1007,2023-02-24 09:42:10.144000,2023-02-24 09:42:10.144000,48,2,19,22507,2.07,1,2023-02-26,2023-02-27,30
1008,2023-02-24 09:43:10.192000,2023-02-24 09:43:10.192000,64,3,6,62626,2.92,3,2023-03-03,2023-02-28,22
1009,2023-02-24 10:33:10.228000,2023-02-24 10:33:10.228000,69,17,4,24625,2.8,1,2023-02-26,2023-02-28,1
1010,2023-02-24 11:05:10.066000,2023-02-24 11:05:10.066000,59,4,7,69222,3.76,3,2023-02-27,2023-02-26,13
1011,2023-02-24 11:21:10.305000,2023-02-24 11:21:10.305000,77,4,16,86846,3.18,2,2023-02-26,2023-02-24,3
1012,2023-02-24 12:10:10.268000,2023-02-24 12:10:10.268000,10,3,8,28067,2.5,1,2023-02-28,2023-02-28,13
1013,2023-02-24 13:35:10.135000,2023-02-24 13:35:10.135000,76,14,5,81096,2.35,1,2023-03-02,2023-03-01,26
1014,2023-02-24 13:54:10.129000,2023-02-24 13:54:10.129000,43,15,17,86702,2.16,2,2023-03-01,2023-02-28,26
